,country,Date,population_density_per_square_km.,population_total.,gdp_per_capita_yearly_growth.,children_and_elderly_per_100_adults.,income_per_person_gdppercapita_ppp_inflation_adjusted.
3339,"Micronesia, Fed. Sts.",1999,154.0,108000,1.79,81.2,3020.0
3340,"Micronesia, Fed. Sts.",2000,153.0,107000,4.93,78.7,3170.0
3341,"Micronesia, Fed. Sts.",2001,153.0,107000,1.99,78.3,3230.0
3342,"Micronesia, Fed. Sts.",2002,153.0,107000,0.7759999999999999,77.7,3260.0
3343,"Micronesia, Fed. Sts.",2003,153.0,107000,1.98,76.8,3320.0
3344,"Micronesia, Fed. Sts.",2004,152.0,107000,-3.01,75.9,3220.0
3345,"Micronesia, Fed. Sts.",2005,152.0,106000,2.52,74.8,3300.0
3346,"Micronesia, Fed. Sts.",2006,151.0,106000,0.32,73.6,3310.0
3347,"Micronesia, Fed. Sts.",2007,150.0,105000,-1.51,72.3,3260.0
3348,"Micronesia, Fed. Sts.",2008,149.0,104000,-2.0,71.1,3200.0
3349,"Micronesia, Fed. Sts.",2009,149.0,104000,1.46,69.9,3240.0
3350,"Micronesia, Fed. Sts.",2010,148.0,104000,2.89,68.8,3340.0
3351,"Micronesia, Fed. Sts.",2011,148.0,103000,2.24,67.2,3410.0
3352,"Micronesia, Fed. Sts.",2012,148.0,104000,0.27,65.7,3430.0
3353,"Micronesia, Fed. Sts.",2013,148.0,104000,0.7959999999999999,64.4,3300.0
3354,"Micronesia, Fed. Sts.",2014,149.0,104000,0.758,63.3,3180.0
3355,"Micronesia, Fed. Sts.",2015,149.0,104000,0.6940000000000001,62.4,3290.0
3356,"Micronesia, Fed. Sts.",2016,150.0,105000,0.687,61.6,3330.0
3357,"Micronesia, Fed. Sts.",2017,151.0,106000,0.6659999999999999,61.1,3380.0
3358,"Micronesia, Fed. Sts.",2018,152.0,106000,0.622,60.7,3410.0
3359,"Micronesia, Fed. Sts.",2019,153.0,107000,0.544,60.5,3430.0
3360,Moldova,1990,133.0,4360000,-3.0,56.8,6460.0
3361,Moldova,1991,133.0,4370000,-18.1,57.2,5420.0
3362,Moldova,1992,133.0,4380000,-29.3,57.2,3840.0
3363,Moldova,1993,133.0,4370000,-1.46,56.8,3800.0
3364,Moldova,1994,133.0,4360000,-30.9,56.2,2630.0
3365,Moldova,1995,132.0,4340000,-1.32,55.3,2610.0
3366,Moldova,1996,131.0,4310000,-5.71,54.3,2460.0
3367,Moldova,1997,130.0,4280000,1.8,53.3,2510.0
3368,Moldova,1998,129.0,4250000,-6.38,52.1,2340.0
3369,Moldova,1999,129.0,4220000,-3.32,50.6,2270.0
3370,Moldova,2000,128.0,4200000,2.13,49.0,2320.0
3371,Moldova,2001,127.0,4190000,6.08,47.2,2470.0
3372,Moldova,2002,127.0,4180000,7.73,45.3,2670.0
3373,Moldova,2003,127.0,4170000,6.18,43.4,2850.0
3374,Moldova,2004,127.0,4170000,7.23,41.5,3070.0
3375,Moldova,2005,127.0,4160000,7.28,39.7,3310.0
3376,Moldova,2006,126.0,4140000,5.09,38.8,3480.0
3377,Moldova,2007,126.0,4130000,3.25,38.0,3590.0
3378,Moldova,2008,125.0,4110000,8.05,37.4,3880.0
3379,Moldova,2009,125.0,4100000,-5.86,36.8,3650.0
3380,Moldova,2010,124.0,4080000,7.21,36.4,3910.0
3381,Moldova,2011,124.0,4080000,6.9,35.9,4180.0
3382,Moldova,2012,124.0,4070000,-0.7090000000000001,35.3,4150.0
3383,Moldova,2013,124.0,4070000,8.85,34.9,4540.0
3384,Moldova,2014,124.0,4070000,3.53,34.6,4760.0
3385,Moldova,2015,124.0,4070000,4.53,34.6,4750.0
3386,Moldova,2016,124.0,4060000,4.53,35.3,4940.0
3387,Moldova,2017,123.0,4050000,4.03,36.3,5130.0
3388,Moldova,2018,123.0,4040000,4.03,37.5,5330.0
3389,Moldova,2019,123.0,4030000,4.03,38.7,5540.0
3390,Monaco,1990,19800.0,29400,2.07,,43200.0
3391,Monaco,1991,19900.0,29600,0.446,,43400.0
3392,Monaco,1992,20000.0,29900,0.78,,43700.0
3393,Monaco,1993,20200.0,30100,-1.46,,43100.0
3394,Monaco,1994,20400.0,30400,1.69,,43800.0
3395,Monaco,1995,20600.0,30700,1.65,,44500.0
3396,Monaco,1996,20800.0,31000,0.722,,44800.0
3397,Monaco,1997,21000.0,31300,1.91,,45700.0
3398,Monaco,1998,21200.0,31500,3.18,,47100.0
3399,Monaco,1999,21300.0,31800,2.92,,48500.0
3400,Monaco,2000,21500.0,32100,3.46,,50200.0
3401,Monaco,2001,21700.0,32400,1.3,,50900.0
3402,Monaco,2002,21900.0,32600,0.404,,51100.0
3403,Monaco,2003,22100.0,32900,0.42,,51300.0
3404,Monaco,2004,22400.0,33300,1.8,,52200.0
3405,Monaco,2005,22700.0,33800,1.08,,52800.0
3406,Monaco,2006,23100.0,34400,5.74,,54600.0
3407,Monaco,2007,23600.0,35100,14.4,,60900.0
3408,Monaco,2008,24100.0,35900,0.244,,59900.0
3409,Monaco,2009,24500.0,36500,-11.7,,53700.0
3410,Monaco,2010,24900.0,37100,2.05,,54100.0
3411,Monaco,2011,25200.0,37500,1.64,,58100.0
3412,Monaco,2012,25400.0,37800,,,58100.0
3413,Monaco,2013,25500.0,38000,,,57900.0
3414,Monaco,2014,25600.0,38100,,,58300.0
3415,Monaco,2015,25700.0,38300,,,58800.0
3416,Monaco,2016,25800.0,38500,,,59500.0
3417,Monaco,2017,26000.0,38700,,,60100.0
3418,Monaco,2018,26100.0,38900,,,60700.0
3419,Monaco,2019,26200.0,39100,,,61400.0
3420,Mongolia,1990,1.41,2180000,-5.05,80.5,5120.0
3421,Mongolia,1991,1.43,2220000,-11.3,79.9,4610.0
3422,Mongolia,1992,1.44,2240000,-11.3,78.6,4130.0
3423,Mongolia,1993,1.46,2260000,-4.47,77.0,3970.0
3424,Mongolia,1994,1.47,2280000,1.07,75.3,4020.0
3425,Mongolia,1995,1.48,2300000,5.24,73.7,4240.0
3426,Mongolia,1996,1.49,2320000,1.49,71.3,4300.0
3427,Mongolia,1997,1.5,2340000,3.32,69.3,4440.0
3428,Mongolia,1998,1.52,2360000,2.94,67.4,4550.0
3429,Mongolia,1999,1.53,2380000,2.61,65.2,4640.0
3430,Mongolia,2000,1.54,2400000,0.405,62.5,4660.0
3431,Mongolia,2001,1.56,2420000,2.18,59.8,4750.0
3432,Mongolia,2002,1.57,2440000,3.84,56.7,4920.0
3433,Mongolia,2003,1.59,2470000,6.03,53.5,5220.0
3434,Mongolia,2004,1.61,2500000,9.58,50.7,5710.0
3435,Mongolia,2005,1.63,2530000,6.25,48.5,6050.0
3436,Mongolia,2006,1.65,2560000,7.26,46.8,6480.0
3437,Mongolia,2007,1.67,2590000,8.71,45.7,7060.0
3438,Mongolia,2008,1.69,2630000,7.09,45.0,7580.0
3439,Mongolia,2009,1.72,2670000,-3.1,44.6,7370.0
3440,Mongolia,2010,1.75,2710000,4.63,44.4,7710.0
3441,Mongolia,2011,1.78,2760000,16.2,44.9,8880.0
3442,Mongolia,2012,1.81,2810000,10.3,45.4,9790.0
3443,Mongolia,2013,1.85,2870000,9.44,46.0,10700.0
3444,Mongolia,2014,1.88,2920000,11.0,46.8,11300.0
3445,Mongolia,2015,1.92,2980000,5.91,47.6,11400.0
3446,Mongolia,2016,1.95,3030000,3.9,48.7,11300.0
3447,Mongolia,2017,1.98,3080000,7.02,49.6,11400.0
3448,Mongolia,2018,2.01,3120000,4.78,50.4,12100.0
3449,Mongolia,2019,2.04,3170000,6.88,51.2,12600.0
3450,Montenegro,1990,45.7,615000,-7.64,50.8,16500.0
3451,Montenegro,1991,45.8,616000,-11.6,50.3,14600.0
3452,Montenegro,1992,45.9,617000,-24.3,50.0,11100.0
3453,Montenegro,1993,46.0,619000,-37.3,50.0,6940.0
3454,Montenegro,1994,46.1,620000,0.109,49.9,6940.0
3455,Montenegro,1995,46.1,620000,12.5,49.7,7810.0
3456,Montenegro,1996,46.1,620000,25.2,49.8,9780.0
3457,Montenegro,1997,46.0,618000,4.39,49.8,10200.0
3458,Montenegro,1998,45.8,616000,2.66,49.6,10700.0
3459,Montenegro,1999,45.7,615000,-9.41,49.4,9760.0
3460,Montenegro,2000,45.6,614000,2.87,49.3,10100.0
3461,Montenegro,2001,45.6,613000,2.04,49.4,10100.0
3462,Montenegro,2002,45.6,613000,3.89,49.6,10300.0
3463,Montenegro,2003,45.7,614000,5.11,49.8,10500.0
3464,Montenegro,2004,45.7,615000,7.0,49.9,11000.0
3465,Montenegro,2005,45.8,616000,6.21,49.8,11400.0
3466,Montenegro,2006,45.9,618000,8.43,49.7,12400.0
3467,Montenegro,2007,46.1,619000,8.31,49.4,13700.0
3468,Montenegro,2008,46.2,621000,6.63,49.1,14600.0
3469,Montenegro,2009,46.3,623000,-6.1,48.7,13700.0
3470,Montenegro,2010,46.4,624000,2.0,48.3,14000.0
3471,Montenegro,2011,46.5,625000,7.43,48.1,14500.0
3472,Montenegro,2012,46.6,626000,-2.73,47.8,14100.0
3473,Montenegro,2013,46.6,627000,3.15,47.6,14600.0
3474,Montenegro,2014,46.7,628000,2.63,47.5,14800.0
3475,Montenegro,2015,46.7,628000,2.73,47.7,15300.0
3476,Montenegro,2016,46.7,629000,2.44,48.1,15700.0
3477,Montenegro,2017,46.8,629000,2.73,48.8,16200.0
3478,Montenegro,2018,46.8,629000,2.69,49.6,16600.0
3479,Montenegro,2019,46.8,629000,2.86,50.3,17000.0
3480,Morocco,1990,55.7,24900000,1.41,77.2,3910.0
3481,Morocco,1991,56.8,25300000,4.54,76.1,4120.0
3482,Morocco,1992,57.8,25800000,-6.06,75.2,3960.0
3483,Morocco,1993,58.8,26200000,-3.08,74.4,3860.0
3484,Morocco,1994,59.8,26700000,8.14,73.3,4200.0
3485,Morocco,1995,60.7,27100000,-8.46,71.8,3920.0
3486,Morocco,1996,61.5,27500000,10.0,70.5,4340.0
3487,Morocco,1997,62.3,27800000,-4.18,68.8,4210.0
3488,Morocco,1998,63.1,28200000,5.86,66.9,4460.0
3489,Morocco,1999,63.9,28500000,-1.89,65.1,4450.0
3490,Morocco,2000,64.6,28800000,-0.762,63.4,4480.0
3491,Morocco,2001,65.4,29200000,4.49,61.8,4750.0
3492,Morocco,2002,66.1,29500000,1.47,60.3,4840.0
3493,Morocco,2003,66.9,29800000,4.35,59.1,5070.0
3494,Morocco,2004,67.6,30200000,3.5,57.8,5250.0
3495,Morocco,2005,68.4,30500000,0.7829999999999999,56.7,5360.0
3496,Morocco,2006,69.2,30900000,6.58,55.5,5700.0
3497,Morocco,2007,70.0,31200000,1.59,54.4,5830.0
3498,Morocco,2008,70.8,31600000,4.45,53.4,6110.0
3499,Morocco,2009,71.7,32000000,3.64,52.5,6290.0
3500,Morocco,2010,72.6,32400000,2.55,51.8,6440.0
3501,Morocco,2011,73.6,32900000,3.89,51.2,6690.0
3502,Morocco,2012,74.7,33300000,1.64,50.7,6790.0
3503,Morocco,2013,75.8,33800000,3.49,50.4,7000.0
3504,Morocco,2014,76.9,34300000,2.89,50.2,7070.0
3505,Morocco,2015,78.0,34800000,3.87,50.1,7290.0
3506,Morocco,2016,79.0,35300000,4.17,50.3,7270.0
3507,Morocco,2017,80.1,35700000,4.39,50.6,7480.0
3508,Morocco,2018,81.1,36200000,4.62,50.9,7720.0
3509,Morocco,2019,82.1,36600000,4.63,51.2,7980.0
3510,Mozambique,1990,16.8,13200000,0.0241,102.0,379.0
3511,Mozambique,1991,17.3,13600000,2.75,99.3,387.0
3512,Mozambique,1992,17.9,14100000,-9.78,96.9,354.0
3513,Mozambique,1993,18.6,14600000,4.7,95.0,370.0
3514,Mozambique,1994,19.4,15200000,-0.342,93.4,378.0
3515,Mozambique,1995,20.0,15800000,-2.06,92.0,373.0
3516,Mozambique,1996,20.7,16200000,3.83,92.5,459.0
3517,Mozambique,1997,21.2,16700000,8.35,92.7,495.0
3518,Mozambique,1998,21.8,17100000,9.95,92.7,540.0
3519,Mozambique,1999,22.4,17600000,5.1,92.6,568.0
3520,Mozambique,2000,23.0,18100000,-0.5489999999999999,92.5,562.0
3521,Mozambique,2001,23.6,18600000,10.8,93.3,615.0
3522,Mozambique,2002,24.3,19100000,5.4,94.0,650.0
3523,Mozambique,2003,25.1,19700000,6.02,94.5,672.0
3524,Mozambique,2004,25.8,20300000,5.75,94.9,703.0
3525,Mozambique,2005,26.6,20900000,4.59,95.1,742.0
3526,Mozambique,2006,27.4,21500000,6.55,95.9,792.0
3527,Mozambique,2007,28.2,22200000,5.18,96.4,826.0
3528,Mozambique,2008,29.1,22800000,4.74,96.7,858.0
3529,Mozambique,2009,29.9,23500000,4.25,96.8,886.0
3530,Mozambique,2010,30.8,24200000,4.99,96.7,918.0
3531,Mozambique,2011,31.7,24900000,5.22,96.7,955.0
3532,Mozambique,2012,32.7,25700000,4.56,96.5,994.0
3533,Mozambique,2013,33.6,26400000,4.53,96.1,1040.0
3534,Mozambique,2014,34.6,27200000,5.76,95.5,1080.0
3535,Mozambique,2015,35.6,28000000,5.39,94.8,1120.0
3536,Mozambique,2016,36.7,28800000,5.01,94.2,1130.0
3537,Mozambique,2017,37.7,29700000,5.33,93.5,1160.0
3538,Mozambique,2018,38.8,30500000,5.3,92.6,1200.0
3539,Mozambique,2019,39.9,31400000,5.32,91.6,1240.0
3540,Myanmar,1990,62.2,40600000,1.45,72.0,743.0
3541,Myanmar,1991,63.1,41200000,-1.9,70.6,728.0
3542,Myanmar,1992,63.8,41700000,2.46,69.3,788.0
3543,Myanmar,1993,64.6,42200000,1.4,67.9,826.0
3544,Myanmar,1994,65.4,42700000,1.7,66.5,877.0
3545,Myanmar,1995,66.2,43200000,1.55,65.0,927.0
3546,Myanmar,1996,67.0,43800000,1.44,63.6,974.0
3547,Myanmar,1997,67.9,44400000,1.27,62.1,1020.0
3548,Myanmar,1998,68.8,45000000,1.3,60.6,1060.0
3549,Myanmar,1999,69.7,45500000,2.77,59.2,1160.0
3550,Myanmar,2000,70.6,46100000,3.58,57.9,1310.0
3551,Myanmar,2001,71.4,46600000,2.91,57.2,1440.0
3552,Myanmar,2002,72.2,47100000,3.11,56.7,1590.0
3553,Myanmar,2003,72.9,47600000,3.64,56.2,1800.0
3554,Myanmar,2004,73.6,48100000,3.3,55.7,2020.0
3555,Myanmar,2005,74.2,48500000,-0.5,55.3,2280.0
3556,Myanmar,2006,74.8,48800000,10.8,55.1,2550.0
3557,Myanmar,2007,75.3,49200000,9.79,54.8,2840.0
3558,Myanmar,2008,75.7,49500000,1.56,54.4,3110.0
3559,Myanmar,2009,76.2,49800000,3.07,53.9,3420.0
3560,Myanmar,2010,76.8,50200000,3.27,53.4,3720.0
3561,Myanmar,2011,77.4,50600000,3.38,52.6,3900.0
3562,Myanmar,2012,78.0,51000000,5.2,51.7,4150.0
3563,Myanmar,2013,78.8,51400000,5.39,50.8,4460.0
3564,Myanmar,2014,79.5,51900000,5.69,49.9,4770.0
3565,Myanmar,2015,80.2,52400000,5.69,49.1,5070.0
3566,Myanmar,2016,81.0,52900000,5.69,48.2,5350.0
3567,Myanmar,2017,81.7,53400000,5.69,47.5,5720.0
3568,Myanmar,2018,82.4,53900000,5.69,46.7,6100.0
3569,Myanmar,2019,83.2,54300000,5.59,46.1,6520.0
3570,Namibia,1990,1.72,1410000,-6.64,88.7,5720.0
3571,Namibia,1991,1.78,1470000,2.78,87.7,5970.0
3572,Namibia,1992,1.84,1510000,6.6,86.7,6200.0
3573,Namibia,1993,1.89,1560000,-4.67,85.5,5920.0
3574,Namibia,1994,1.95,1610000,3.91,84.3,5850.0
3575,Namibia,1995,2.01,1660000,1.44,83.1,5900.0
3576,Namibia,1996,2.07,1710000,0.353,82.3,5900.0
3577,Namibia,1997,2.14,1760000,1.64,81.4,5970.0
3578,Namibia,1998,2.2,1810000,1.01,80.3,5990.0
3579,Namibia,1999,2.26,1860000,1.29,79.1,6030.0
3580,Namibia,2000,2.31,1900000,0.825,77.8,6110.0
3581,Namibia,2001,2.35,1930000,0.00642,77.7,6070.0
3582,Namibia,2002,2.38,1960000,1.22,77.5,6270.0
3583,Namibia,2003,2.41,1990000,2.39,77.1,6450.0
3584,Namibia,2004,2.44,2010000,5.51,76.6,7160.0
3585,Namibia,2005,2.47,2030000,3.35,75.9,7260.0
3586,Namibia,2006,2.5,2060000,5.19,74.9,7680.0
3587,Namibia,2007,2.53,2080000,3.51,73.9,8100.0
3588,Namibia,2008,2.56,2110000,1.52,72.8,8210.0
3589,Namibia,2009,2.6,2140000,-2.88,71.8,8110.0
3590,Namibia,2010,2.64,2170000,5.71,71.0,8460.0
3591,Namibia,2011,2.69,2220000,3.98,70.0,8720.0
3592,Namibia,2012,2.75,2260000,4.16,69.1,8970.0
3593,Namibia,2013,2.81,2320000,3.45,68.4,9260.0
3594,Namibia,2014,2.88,2370000,3.45,67.8,9630.0
3595,Namibia,2015,2.95,2430000,3.63,67.3,9910.0
3596,Namibia,2016,3.01,2480000,3.71,67.1,9810.0
3597,Namibia,2017,3.08,2530000,3.79,66.8,10200.0
3598,Namibia,2018,3.14,2590000,3.76,66.4,10500.0
3599,Namibia,2019,3.21,2640000,3.79,66.0,10900.0
3600,Nauru,1990,458.0,9160,-4.29,,24600.0
3601,Nauru,1991,467.0,9350,-5.78,,19500.0
3602,Nauru,1992,477.0,9550,-9.18,,16000.0
3603,Nauru,1993,486.0,9720,-9.0,,13200.0
3604,Nauru,1994,493.0,9860,-8.69,,12500.0
3605,Nauru,1995,498.0,9970,-8.32,,11400.0
3606,Nauru,1996,501.0,10000,-7.92,,9970.0
3607,Nauru,1997,503.0,10100,-7.56,,8820.0
3608,Nauru,1998,502.0,10000,-1.84,,7990.0
3609,Nauru,1999,502.0,10000,-1.76,,7480.0
3610,Nauru,2000,502.0,10000,-0.0477,,6960.0
3611,Nauru,2001,503.0,10100,0.5479999999999999,,6490.0
3612,Nauru,2002,504.0,10100,0.6809999999999999,,5830.0
3613,Nauru,2003,505.0,10100,-0.166,,5830.0
3614,Nauru,2004,506.0,10100,-0.2,,5570.0
3615,Nauru,2005,506.0,10100,-0.189,,4900.0
3616,Nauru,2006,504.0,10100,-20.5,,3930.0
3617,Nauru,2007,500.0,10000,-10.9,,3960.0
3618,Nauru,2008,497.0,9950,95.1,,5330.0
3619,Nauru,2009,497.0,9950,-18.4,,5800.0
3620,Nauru,2010,501.0,10000,-0.419,,6590.0
3621,Nauru,2011,510.0,10200,3.46,,7340.0
3622,Nauru,2012,524.0,10500,,,7910.0
3623,Nauru,2013,540.0,10800,,,10100.0
3624,Nauru,2014,554.0,11100,,,12600.0
3625,Nauru,2015,563.0,11300,,,12300.0
3626,Nauru,2016,567.0,11300,,,13000.0
3627,Nauru,2017,568.0,11400,,,12800.0
3628,Nauru,2018,566.0,11300,,,12600.0
3629,Nauru,2019,563.0,11300,,,12700.0
3630,Nepal,1990,131.0,18700000,4.78,85.2,1200.0
3631,Nepal,1991,134.0,19200000,3.72,85.1,1240.0
3632,Nepal,1992,138.0,19800000,1.51,84.7,1260.0
3633,Nepal,1993,142.0,20300000,1.26,84.1,1270.0
3634,Nepal,1994,146.0,20900000,5.55,83.4,1340.0
3635,Nepal,1995,149.0,21400000,0.9440000000000001,82.6,1350.0
3636,Nepal,1996,153.0,21900000,2.78,82.5,1390.0
3637,Nepal,1997,156.0,22400000,1.55,82.3,1430.0
3638,Nepal,1998,159.0,22900000,-0.556,82.1,1440.0
3639,Nepal,1999,163.0,23300000,0.871,81.7,1480.0
3640,Nepal,2000,166.0,23700000,4.02,81.1,1540.0
3641,Nepal,2001,169.0,24200000,2.87,80.8,1590.0
3642,Nepal,2002,171.0,24600000,-2.57,80.4,1560.0
3643,Nepal,2003,174.0,25000000,0.779,80.0,1600.0
3644,Nepal,2004,177.0,25300000,1.3,79.6,1650.0
3645,Nepal,2005,179.0,25600000,0.158,79.2,1680.0
3646,Nepal,2006,181.0,25900000,-0.287,77.9,1720.0
3647,Nepal,2007,183.0,26200000,1.44,76.6,1760.0
3648,Nepal,2008,185.0,26500000,4.15,75.5,1850.0
3649,Nepal,2009,187.0,26700000,2.66,74.2,1920.0
3650,Nepal,2010,189.0,27000000,2.97,72.8,1990.0
3651,Nepal,2011,191.0,27300000,2.09,70.6,2030.0
3652,Nepal,2012,193.0,27600000,3.64,68.2,2100.0
3653,Nepal,2013,195.0,28000000,1.98,65.8,2160.0
3654,Nepal,2014,198.0,28300000,2.91,63.7,2270.0
3655,Nepal,2015,200.0,28700000,2.94,61.8,2300.0
3656,Nepal,2016,202.0,29000000,2.99,60.0,2290.0
3657,Nepal,2017,204.0,29300000,3.43,58.5,2360.0
3658,Nepal,2018,207.0,29600000,3.43,57.1,2420.0
3659,Nepal,2019,209.0,29900000,3.47,55.8,2490.0
3660,Netherlands,1990,444.0,15000000,3.83,44.6,32100.0
3661,Netherlands,1991,447.0,15100000,1.93,44.7,32600.0
3662,Netherlands,1992,450.0,15200000,1.3,44.9,32900.0
3663,Netherlands,1993,453.0,15300000,0.9520000000000001,45.2,33100.0
3664,Netherlands,1994,456.0,15400000,2.66,45.5,33900.0
3665,Netherlands,1995,459.0,15500000,2.91,45.8,34800.0
3666,Netherlands,1996,462.0,15600000,3.36,46.1,35800.0
3667,Netherlands,1997,464.0,15700000,4.05,46.5,37200.0
3668,Netherlands,1998,467.0,15700000,3.64,46.7,38600.0
3669,Netherlands,1999,470.0,15800000,4.35,47.0,40300.0
3670,Netherlands,2000,472.0,15900000,3.46,47.1,41700.0
3671,Netherlands,2001,475.0,16000000,1.46,47.3,42300.0
3672,Netherlands,2002,478.0,16100000,-0.226,47.5,42100.0
3673,Netherlands,2003,480.0,16200000,0.143,47.6,42000.0
3674,Netherlands,2004,483.0,16300000,2.17,47.8,42700.0
3675,Netherlands,2005,485.0,16400000,1.59,47.8,43500.0
3676,Netherlands,2006,488.0,16400000,3.23,48.0,45000.0
3677,Netherlands,2007,490.0,16500000,3.69,48.2,46500.0
3678,Netherlands,2008,491.0,16600000,1.41,48.3,47100.0
3679,Netherlands,2009,493.0,16600000,-4.16,48.6,45100.0
3680,Netherlands,2010,495.0,16700000,1.11,49.1,45500.0
3681,Netherlands,2011,496.0,16700000,0.52,49.7,46100.0
3682,Netherlands,2012,498.0,16800000,-1.61,50.5,45400.0
3683,Netherlands,2013,499.0,16800000,-1.05,51.5,45200.0
3684,Netherlands,2014,501.0,16900000,0.562,52.5,45700.0
3685,Netherlands,2015,502.0,16900000,1.39,53.3,46400.0
3686,Netherlands,2016,504.0,17000000,1.53,54.0,47100.0
3687,Netherlands,2017,505.0,17000000,1.62,54.6,47900.0
3688,Netherlands,2018,507.0,17100000,1.73,55.1,48500.0
3689,Netherlands,2019,508.0,17100000,1.84,55.7,49200.0
3690,New Zealand,1990,12.9,3400000,-0.792,52.3,24200.0
3691,New Zealand,1991,13.1,3450000,-2.4,52.3,22800.0
3692,New Zealand,1992,13.3,3500000,-0.095,52.4,22800.0
3693,New Zealand,1993,13.5,3560000,5.3,52.6,24000.0
3694,New Zealand,1994,13.8,3620000,4.03,52.7,24900.0
3695,New Zealand,1995,14.0,3670000,2.71,52.8,25700.0
3696,New Zealand,1996,14.1,3720000,1.95,53.0,26200.0
3697,New Zealand,1997,14.3,3750000,-0.0648,53.1,26400.0
3698,New Zealand,1998,14.4,3780000,-0.828,53.0,26300.0
3699,New Zealand,1999,14.5,3820000,3.89,52.9,27600.0
3700,New Zealand,2000,14.7,3860000,0.95,52.7,28300.0
3701,New Zealand,2001,14.8,3910000,2.43,52.2,29100.0
3702,New Zealand,2002,15.1,3960000,3.4,51.8,29900.0
3703,New Zealand,2003,15.3,4020000,2.32,51.4,30700.0
3704,New Zealand,2004,15.5,4080000,2.58,51.0,31400.0
3705,New Zealand,2005,15.7,4140000,0.8809999999999999,50.6,32100.0
3706,New Zealand,2006,15.9,4190000,1.81,50.4,32600.0
3707,New Zealand,2007,16.1,4230000,2.43,50.2,33200.0
3708,New Zealand,2008,16.2,4280000,-1.74,50.2,32500.0
3709,New Zealand,2009,16.4,4320000,-2.75,50.2,32100.0
3710,New Zealand,2010,16.6,4370000,0.569,50.4,32300.0
3711,New Zealand,2011,16.8,4420000,0.608,51.0,32700.0
3712,New Zealand,2012,17.0,4470000,1.92,51.7,33300.0
3713,New Zealand,2013,17.2,4520000,1.46,52.5,33800.0
3714,New Zealand,2014,17.3,4570000,2.37,53.2,34500.0
3715,New Zealand,2015,17.5,4610000,2.19,54.0,34600.0
3716,New Zealand,2016,17.7,4660000,1.78,54.6,35300.0
3717,New Zealand,2017,17.9,4710000,1.73,55.2,35900.0
3718,New Zealand,2018,18.0,4750000,1.68,55.8,36400.0
3719,New Zealand,2019,18.2,4790000,1.73,56.5,36800.0
3720,Nicaragua,1990,34.4,4140000,-4.14,95.9,3000.0
3721,Nicaragua,1991,35.2,4240000,-5.14,94.4,2930.0
3722,Nicaragua,1992,36.0,4330000,-2.88,92.8,2880.0
3723,Nicaragua,1993,36.8,4430000,-3.34,91.2,2810.0
3724,Nicaragua,1994,37.6,4520000,1.03,89.4,2840.0
3725,Nicaragua,1995,38.3,4610000,1.63,87.5,2950.0
3726,Nicaragua,1996,39.1,4700000,2.0,85.4,3080.0
3727,Nicaragua,1997,39.8,4790000,2.56,83.3,3140.0
3728,Nicaragua,1998,40.5,4870000,1.72,81.1,3200.0
3729,Nicaragua,1999,41.1,4950000,16.9,79.0,3370.0
3730,Nicaragua,2000,41.8,5030000,-7.01,76.9,3460.0
3731,Nicaragua,2001,42.4,5100000,0.82,74.8,3510.0
3732,Nicaragua,2002,43.0,5170000,-1.46,72.7,3490.0
3733,Nicaragua,2003,43.6,5240000,0.412,70.8,3530.0
3734,Nicaragua,2004,44.1,5310000,3.03,69.0,3670.0
3735,Nicaragua,2005,44.7,5380000,2.0,67.3,3770.0
3736,Nicaragua,2006,45.3,5450000,3.95,65.6,3870.0
3737,Nicaragua,2007,45.9,5520000,4.24,64.1,4010.0
3738,Nicaragua,2008,46.5,5590000,2.65,62.7,4090.0
3739,Nicaragua,2009,47.1,5670000,-3.43,61.4,3910.0
3740,Nicaragua,2010,47.7,5740000,2.4,60.1,4030.0
3741,Nicaragua,2011,48.3,5810000,4.16,58.7,4230.0
3742,Nicaragua,2012,48.8,5880000,4.08,57.4,4450.0
3743,Nicaragua,2013,49.4,5950000,3.09,56.1,4620.0
3744,Nicaragua,2014,50.0,6010000,2.91,55.0,4790.0
3745,Nicaragua,2015,50.5,6080000,2.92,54.1,4960.0
3746,Nicaragua,2016,51.1,6150000,2.65,53.3,5140.0
3747,Nicaragua,2017,51.7,6220000,2.66,52.6,5300.0
3748,Nicaragua,2018,52.2,6280000,2.68,52.1,5470.0
3749,Nicaragua,2019,52.8,6350000,2.7,51.7,5650.0
3750,Niger,1990,6.33,8010000,-4.42,100.0,894.0
3751,Niger,1991,6.53,8270000,-0.256,101.0,888.0
3752,Niger,1992,6.75,8550000,-9.04,101.0,803.0
3753,Niger,1993,6.98,8840000,-1.4,100.0,788.0
3754,Niger,1994,7.22,9150000,1.08,99.8,792.0
3755,Niger,1995,7.48,9480000,-0.308,99.5,784.0
3756,Niger,1996,7.75,9820000,0.486,99.8,783.0
3757,Niger,1997,8.04,10200000,0.00294,100.0,776.0
3758,Niger,1998,8.33,10600000,7.42,101.0,826.0
3759,Niger,1999,8.64,10900000,-3.37,101.0,792.0
3760,Niger,2000,8.96,11400000,-4.18,102.0,753.0
3761,Niger,2001,9.29,11800000,4.06,103.0,778.0
3762,Niger,2002,9.64,12200000,0.0749,104.0,773.0
3763,Niger,2003,9.99,12700000,1.5,105.0,785.0
3764,Niger,2004,10.4,13100000,-3.66,106.0,757.0
